date,weekly,weight,des,channel_code,platform_shop_name,supply_channel_code,supply_channel_name,discount,total_fee,total_original_fee,zh_name,weight_strategy,platform,order_no,currency,分组,标签
2022-01-24,202205,0.269,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.3074,,门，门和窗户,W,TIKTOK,3A6V000400959,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.267,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.2982,,女士托特包,W,TIKTOK,3A6V000400360,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.331,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.5926,,戒指,W,TIKTOK,3A6V000400556,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.261,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.2706,,节日装饰,W,TIKTOK,3A6V000404955,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.248,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.2108,,装饰假花,W,TIKTOK,3A6V000403564,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.278,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.3488,,收纳篮,W,TIKTOK,3A6V000406558,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.242,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.1832,,墙贴,W,TIKTOK,3A6V000405154,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.214,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.6215,,娃娃,W,TIKTOK,3A6V000409977,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.159,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8014,,女士短裤,W,TIKTOK,3A6V000407955,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.262,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.2752,,女士拖鞋,W,TIKTOK,3A6V000409182,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.181,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.9026,,收纳盒,W,TIKTOK,3A6V000402380,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.134,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6864,,家纺布料,W,TIKTOK,3A6V000400762,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.228,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.1188,,棉衣,W,TIKTOK,3A6V000401581,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.185,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.921,,围巾,W,TIKTOK,3A6V000403958,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.232,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.1372,,帽子,W,TIKTOK,3A6V000407159,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.176,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8796,,装订用品,W,TIKTOK,3A6V000404980,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.15,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.76,,家纺布料,W,TIKTOK,3A6V000409164,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.318,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.5328,,收纳包,W,TIKTOK,3A6V000404755,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.188,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.9348,,女士文胸,W,TIKTOK,3A6V000403580,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.219,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.65775,,转接电视设备,W,TIKTOK,3A6V000401565,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.223,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.68675,,转接电视设备,W,TIKTOK,3A6V000406165,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.244,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.839,,家庭影院系统,W,TIKTOK,3A6V000401556,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.228,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.1188,,头绳,W,TIKTOK,3A6V000407960,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.2,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.99,,女士保暖内衣,W,TIKTOK,3A6V000405181,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.167,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8382,,出行包、旅行用品,W,TIKTOK,3A6V000408763,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.185,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.921,,项链,W,TIKTOK,3A6V000402158,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.198,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.9808,,女士拖鞋,W,TIKTOK,3A6V000403959,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.322,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.5512,,娃娃配件,W,TIKTOK,3A6V000401356,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.158,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7968,,运动袜,W,TIKTOK,3A6V000401779,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.146,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7416,,女士传统服饰,W,TIKTOK,3A6V000403759,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.306,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.4776,,聚会小礼品,W,TIKTOK,3A6V000402162,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.163,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8198,,出行包、旅行用品,W,TIKTOK,3A6V000403763,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.137,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7002,,加湿器,W,TIKTOK,3A6V000405739,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.133,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6818,,手机支架,W,TIKTOK,3A6V000403942,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.177,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8842,,女士性感内衣,W,TIKTOK,3A6V000407340,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.151,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7646,,浴室小物件,W,TIKTOK,3A6V000406940,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.138,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7048,,加湿器,W,TIKTOK,3A6V000407362,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.177,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8842,,床品套件,W,TIKTOK,3A6V000409938,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.138,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7048,,加湿器,W,TIKTOK,3A6V000403740,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.299,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.23775,,手机零部件,W,TIKTOK,3A6V000406146,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.151,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7646,,床品套件,W,TIKTOK,3A6V000406541,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.176,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8796,,床品套件,W,TIKTOK,3A6V000401139,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.169,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8474,,床品套件,W,TIKTOK,3A6V000406339,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.299,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.23775,,手机零部件,W,TIKTOK,3A6V000400970,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.25,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.22,,女士短袖,W,TIKTOK,3A6V000408765,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.291,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.17975,,内部模具,W,TIKTOK,3A6V000407943,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.174,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8704,,化妆工具,W,TIKTOK,3A6V000406766,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.191,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.9486,,女士一脚蹬,W,TIKTOK,3A6V000400966,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.2,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.99,,男士短袖,W,TIKTOK,3A6V000406166,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.161,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8106,,床品套件,W,TIKTOK,3A6V000400340,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.14,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.714,,加湿器,W,TIKTOK,3A6V000409762,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.14,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.714,,加湿器,W,TIKTOK,3A6V000403569,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.156,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7876,,骑行设备,W,TIKTOK,3A6V000401169,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.282,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.3672,,其他,W,TIKTOK,3A6V000404169,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.226,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.7085,,户外照明,W,TIKTOK,3A6V000408170,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.14,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.714,,加湿器,W,TIKTOK,3A6V000409368,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.134,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6864,,手机支架,W,TIKTOK,3A6V000405969,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.138,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7048,,加湿器,W,TIKTOK,3A6V000405564,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.294,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.4224,,口罩,W,TIKTOK,3A6V000401368,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.142,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7232,,灯泡、灯管、灯带,W,TIKTOK,3A6V000406962,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.136,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6956,,加湿器,W,TIKTOK,3A6V000408965,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.14,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.714,,加湿器,W,TIKTOK,3A6V000401569,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.17,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.852,,化妆工具,W,TIKTOK,3A6V000404566,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.28,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.358,,喂养用具,W,TIKTOK,3A6V000401370,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.136,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6956,,手机支架,W,TIKTOK,3A6V000404769,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.201,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.9946,,装饰假花,W,TIKTOK,3A6V000406762,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.138,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7048,,加湿器,W,TIKTOK,3A6V000406163,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.222,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.0912,,充电线、充电器 & 转换器,W,TIKTOK,3A6V000404163,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.315,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.35375,,私密处清洁用品,W,TIKTOK,3A6V000404570,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.299,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.23775,,手机零部件,W,TIKTOK,3A6V000407546,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.263,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.2798,,加湿器,W,TIKTOK,3A6V000404341,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.306,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.4776,,女士单肩包及斜挎包,W,TIKTOK,3A6V000405182,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.134,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6864,,手机支架,W,TIKTOK,3A6V000400563,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.132,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6772,,手机支架,W,TIKTOK,3A6V000409142,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.139,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7094,,加湿器,W,TIKTOK,3A6V000405164,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.171,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8566,,床品套件,W,TIKTOK,3A6V000401539,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.135,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.691,,手机支架,W,TIKTOK,3A6V000401763,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.302,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.2595,,手机零部件,W,TIKTOK,3A6V000409144,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.264,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.984,,键盘&鼠标,W,TIKTOK,3A6V000401746,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.134,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6864,,手机支架,W,TIKTOK,3A6V000405141,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.174,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8704,,床品套件,W,TIKTOK,3A6V000405741,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.3,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.245,,手机零部件,W,TIKTOK,3A6V000400746,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.164,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8244,,床品套件,W,TIKTOK,3A6V000401339,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.162,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8152,,床品套件,W,TIKTOK,3A6V000409138,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.174,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8704,,床品套件,W,TIKTOK,3A6V000407939,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.177,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8842,,床品套件,W,TIKTOK,3A6V000400939,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.298,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.2305,,手机零部件,W,TIKTOK,3A6V000406170,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.133,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6818,,手机支架,W,TIKTOK,3A6V000409962,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.137,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7002,,加湿器,W,TIKTOK,3A6V000403539,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.273,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.3258,,清洗/清理设备,W,TIKTOK,3A6V000402540,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.168,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8428,,床品套件,W,TIKTOK,3A6V000402942,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.134,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.6864,,女士裤子,W,TIKTOK,3A6V000403141,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.172,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8612,,床品套件,W,TIKTOK,3A6V000401940,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.154,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7784,,床品套件,W,TIKTOK,3A6V000404539,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.221,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.67225,,耳机,W,TIKTOK,3A6V000403157,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.303,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.26675,,车载收纳,W,TIKTOK,3A6V000400949,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.189,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.9394,,女童平底鞋,W,TIKTOK,3A6V000400327,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.174,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.8704,,猫砂盆、猫厕所,W,TIKTOK,3A6V000407127,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.279,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.3534,,女士胸包及腰包,W,TIKTOK,3A6V000404726,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.145,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.737,,女士短袖,W,TIKTOK,3A6V000402526,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.165,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.829,,门，门和窗户,W,TIKTOK,3A6V000400766,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.309,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.4914,,运动球衣,W,TIKTOK,3A6V000407326,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.224,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.1004,,女童平底鞋,W,TIKTOK,3A6V000407327,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.28,GB,CNE全球优先TT,,优先_GBHERMES,优先_GBHERMES,,3.57,,男表,W,TIKTOK,3A6V000402726,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202205,0.224,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,3.694,,户外照明,W,TIKTOK,3A6V000405749,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.272,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.042,,便携照明,W,TIKTOK,3A6V000405149,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.34,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.634,,男士夹克与风衣,W,TIKTOK,3A6V000404764,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.286,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.3856,,女士拖鞋,W,TIKTOK,3A6V000408326,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.143,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.7278,,男表,W,TIKTOK,3A6V000403527,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.29,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.404,,床品套件,W,TIKTOK,3A6V000407959,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.301,GB,CNE华东欧电TT,,华东_GBHERMES,华东_GBHERMES,,4.25225,,手机零部件,W,TIKTOK,3A6V000405146,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.294,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.4224,,收纳架,W,TIKTOK,3A6V000402939,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-25,202205,0.331,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.5926,,切菜板,W,TIKTOK,3A6V000404554,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202204,0.214,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.0544,,女士手拎包,W,TIKTOK,3A6V000244949,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202204,0.049,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.2954,,女士手拎包,W,TIKTOK,3A6V000332382,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202204,0.181,GB,CNE全球优先TT,,优先_GBHERMES,优先_GBHERMES,,3.00075,,女士手拎包,W,TIKTOK,3A6V000349526,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202204,0.048,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,2.2908,,女士手拎包,W,TIKTOK,3A6V000337571,GBP,"(0.0, 0.34]",0-0.34KG
2022-01-24,202204,0.312,GB,CNE全球特惠TT,,特惠_UKTR48,特惠_UKTR48,,3.5052,,烘培用具套装,W,TIKTOK,3A6V000407752,GBP,"(0.0, 0.34]",0-0.34KG
