date,weekly,weight,des,channel_code,platform_shop_name,supply_channel_code,supply_channel_name,discount,total_fee,total_original_fee,zh_name,weight_strategy,platform,order_no,currency,分组,标签
2021-12-01,202149,0.495,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,54.3525,,长袖,K8,WISH,T00D7A0091281777,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.977,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,97.275,,书包,W,WISH,6A21580445692,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.628,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,64.926,,刷墙滚轮,K8,WISH,T00D7A0090958670,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,1.019,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,148.05,,双肩包,K8,WISH,6A21580445906,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,1.149,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,106.3455,,记忆海绵枕头,K8,WISH,T00D7A0091487608,CNY,"(1.1, 2.0]",1.101-2KG
2021-12-01,202149,1.209,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,111.1155,,女士毛呢外套,K8,WISH,T00D7A0091008894,CNY,"(1.1, 2.0]",1.101-2KG
2021-12-01,202149,0.363,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,49.944,,儿童睡衣,K8,WISH,3A5V594822057,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.083,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.5985,,点痣笔,K8,WISH,T00D7A0091878239,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.368,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,50.96,,棉制男士束脚裤,K8,WISH,3A5V594965621,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.242,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.239,,女士皮包,K8,WISH,T00D7A0091466919,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.383,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,45.4485,,轮廓仪,K8,WISH,T00D7A0091749399,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.022,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.749,,铜项链,K8,WISH,T00D7A0091478142,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.045,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.5775,,化妆道具,K8,WISH,T00D7A0091521020,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.248,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.716,,衬衫男,K8,WISH,T00D7A0091271839,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.604,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,69.3,,坐垫,K8,WISH,6A21580282914,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.608,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,69.6,,坐垫,K8,WISH,6A21580282938,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.45,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,50.775,,睡衣,K8,WISH,T00D7A0091431839,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.793,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,78.0435,,塑料帐篷,K8,WISH,T00D7A0091618378,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.083,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,23.885,,合金扳手,K8,WISH,3A5V594735212,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.521,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,56.4195,,手提包,K8,WISH,T00D7A0091307848,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.346,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,42.507,,单肩包,K8,WISH,T00D7A0091469030,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.766,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,76.514,,男棉服外套,K8,WISH,24439356528,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.213,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,31.9335,,印花挂毯,K8,WISH,T00D7A0091165531,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.172,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,28.674,,狗衣服,K8,WISH,T00D7A0091923123,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.307,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,39.4065,,香精瓶,K8,WISH,T00D7A0091751596,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.036,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.862,,搓脸巾,K8,WISH,T00D7A0091910316,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.57,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,60.315,,分割器,K8,WISH,T00D7A0091385640,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.867,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,89.025,,母婴包,K8,WISH,6A21580099840,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.306,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,39.327,,化纤女士塑腰带,K8,WISH,T00D7A0091742636,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.084,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.678,,八音盒,K8,WISH,T00D7A0091334340,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.077,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.1215,,合金吊坠颈链,K8,WISH,T00D7A0090993876,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.09,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,22.155,,音乐盒,K8,WISH,T00D7A0091792972,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.434,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,49.503,,塑身衣,K8,WISH,T00D7A0091135502,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.095,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,22.5525,,男士针织帽,K8,WISH,T00D7A0091413350,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.235,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,33.6825,,单肩包,K8,WISH,T00D7A0091467036,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.118,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,27.21,,铜除毛器,K8,WISH,3A5V594549062,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.872,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,94.736,,棉制女士卫衣,K8,WISH,3A5V594823497,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.599,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,62.6205,,轮廓仪,K8,WISH,T00D7A0091166468,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.058,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,19.611,,塑料框架,K8,WISH,T00D7A0091094251,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.679,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,147.825,,牛津布妈咪包,K8,WISH,6A21580162964,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.489,CZ,CNE全球优先,,优先_OCZGLS,优先_OCZGLS,,62.8095,,棉制男士裤子,K8,WISH,903488381540,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.419,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,55.805,,毛绒玩具,K8,WISH,3A5V594344132,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.918,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,92.85,,布面男式运动鞋,K8,WISH,6A21580194637,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.09,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,22.155,,音乐盒,K8,WISH,T00D7A0091030966,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.585,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,61.5075,,拖鞋,K8,WISH,T00D7A0091774063,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.432,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,49.344,,发光足球,K8,WISH,T00D7A0091494297,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.712,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,83.64,,厨房铁艺架,K8,WISH,3A5V594772828,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.081,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,23.695,,铲胶器,K8,WISH,3A5V594695087,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.35,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,49.25,,厨房铁艺架,K8,WISH,3A5V594694846,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.482,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,53.319,,橡胶玩具,K8,WISH,T00D7A0091708963,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.184,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,29.628,,单肩包,K8,WISH,T00D7A0091628785,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.021,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.6695,,铜项链,K8,WISH,T00D7A0091478178,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,1.841,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,200.712,,毛绒玩具,K8,WISH,T00D7A0091235768,CNY,"(1.1, 2.0]",1.101-2KG
2021-12-01,202149,0.016,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.272,,手镯,K8,WISH,T00D7A0091795827,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.773,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,77.067,,男棉服外套,K8,WISH,24439356393,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,1.134,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,154.425,,羊羔绒毛毯,K8,WISH,6A21580162971,CNY,"(1.1, 2.0]",1.101-2KG
2021-12-01,202149,0.245,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.4775,,橡胶玩具,K8,WISH,T00D7A0091708571,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.784,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,125.625,,双肩包,K8,WISH,6A21580445784,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,1.075,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,104.625,,羊羔绒毛毯,W,WISH,6A21580162865,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.151,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,27.0045,,斜挎包,K8,WISH,T00D7A0090924489,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.075,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,23.125,,袜子,K8,WISH,3A5V594479351,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.019,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.5105,,铜项链,K8,WISH,T00D7A0091304450,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.039,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,19.705,,袜子,K8,WISH,3A5V594479256,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.944,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,101.072,,棉制女士卫衣,K8,WISH,3A5V594822056,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.022,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.749,,波浪戒指,K8,WISH,T00D7A0091795081,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.084,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.678,,八音盒,K8,WISH,T00D7A0091193768,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,1.2,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,114.0,,尿垫,K8,WISH,6A21580162940,CNY,"(1.1, 2.0]",1.101-2KG
2021-12-01,202149,0.022,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.749,,铜项链,K8,WISH,T00D7A0091478166,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.954,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,169.95,,羊羔绒毛毯,K8,WISH,6A21580058410,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.324,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,40.758,,塑料便当盒,K8,WISH,T00D7A0091066745,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.014,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.113,,铜项链,K8,WISH,T00D7A0091304070,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.365,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,44.0175,,狗衣服,K8,WISH,T00D7A0091397152,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.771,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,76.2945,,塑料帐篷,K8,WISH,T00D7A0091617984,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.434,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,49.503,,发光足球,K8,WISH,T00D7A0091494285,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.463,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,59.985,,益智桌游,K8,WISH,3A5V594566009,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.037,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.9415,,反光镜,K8,WISH,T00D7A0091668892,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.25,SE,CNE全球特惠,,特惠_SEDB,特惠_SEDB,,39.75,,合金扳手,K8,WISH,3A5V594411651,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.155,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,27.3225,,毛绒玩具,K8,WISH,T00D7A0091581901,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.064,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,22.08,,指环,K8,WISH,3A5V594952637,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.161,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,27.7995,,毛绒玩具,K8,WISH,T00D7A0091691930,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.297,CZ,CNE全球优先,,优先_OCZGLS,优先_OCZGLS,,46.3935,,化纤制男式裤子,K8,WISH,903488419687,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.045,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.5775,,手电筒,K8,WISH,T00D7A0091871045,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.225,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,32.8875,,男针织帽,K8,WISH,T00D7A0091444266,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.752,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,84.176,,可爱鲨鱼头棉拖鞋,K8,WISH,3A5V594411598,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.182,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,29.469,,摇粒绒闻嗅垫,K8,WISH,T00D7A0091945179,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.101,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,23.0295,,渔夫帽,K8,WISH,T00D7A0091687602,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.887,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,96.056,,棉制女士卫衣,K8,WISH,3A5V594821867,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.945,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,170.625,,牛津布妈咪包,K8,WISH,6A21580058434,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.023,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.8285,,老花镜,K8,WISH,T00D7A0091371728,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.53,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,57.135,,抱枕,K8,WISH,T00D7A0091613835,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.542,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,58.089,,女士毛呢外套,K8,WISH,T00D7A0091546577,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.722,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,72.399,,橡胶玩具,K8,WISH,T00D7A0091411089,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.48,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,53.16,,橡胶玩具,K8,WISH,T00D7A0091411039,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.246,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.557,,橡胶玩具,K8,WISH,T00D7A0091708999,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.181,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,29.3895,,摇粒绒闻嗅垫,K8,WISH,T00D7A0091407042,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.021,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.6695,,波浪戒指,K8,WISH,T00D7A0091796223,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.9,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,97.2,,居家服,K8,WISH,3A5V594524406,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.157,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,27.4815,,毛绒玩具,K8,WISH,T00D7A0091468557,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.966,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,137.625,,书包,K8,WISH,6A21580446071,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.045,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.5775,,化妆道具,K8,WISH,T00D7A0091609898,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.244,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.398,,橡胶玩具,K8,WISH,T00D7A0091407143,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.999,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,105.912,,棉制女士卫衣,K8,WISH,3A5V594977360,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.804,HU,CNE全球特惠,,特惠_OHUDPD,特惠_OHUDPD,,88.34,,收纳包,K8,WISH,3A5V593942878,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.726,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,78.45,,手提包,W,WISH,6A21580446194,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.245,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.4775,,橡胶玩具,K8,WISH,T00D7A0091863175,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.039,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,19.705,,袜子,K8,WISH,3A5V594371977,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.163,SE,CNE全球特惠,,特惠_SEDB,特惠_SEDB,,31.485,,合金扳手,K8,WISH,3A5V594629108,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.913,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,157.35,,牛津布妈咪包,K8,WISH,6A21580162902,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.905,RO,CNE全球特惠,,特惠_ROUCS,特惠_ROUCS,,97.83,,男棉服外套,K8,WISH,3A5V594411817,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.169,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,28.4355,,狗衣服,K8,WISH,T00D7A0091944014,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.612,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,63.654,,背心,K8,WISH,T00D7A0091199645,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.084,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,21.678,,水晶挂件,K8,WISH,T00D7A0091513489,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,1.261,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,115.619,,棉制男士束脚裤,K8,WISH,24450398702,CNY,"(1.1, 2.0]",1.101-2KG
2021-12-01,202149,0.308,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,39.486,,化纤女士塑腰带,K8,WISH,T00D7A0091742597,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.966,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,141.525,,羊羔绒毛毯,K8,WISH,6A21580446156,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.147,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,26.6865,,狗衣服,K8,WISH,T00D7A0091944862,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.085,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,24.075,,合金扳手,K8,WISH,3A5V594629116,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.095,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,22.5525,,摇粒绒闻嗅垫,K8,WISH,T00D7A0091865852,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.244,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,34.398,,橡胶玩具,K8,WISH,T00D7A0091708747,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.146,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,26.607,,狗衣服,K8,WISH,T00D7A0091944886,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.62,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,70.5,,毛毯,K8,WISH,6A21579803854,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.324,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,46.78,,合金扳手,K8,WISH,3A5V594629120,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.275,RO,CNE全球特惠,,特惠_EUDHL,特惠_EUDHL,,43.65,,皮革宠物项圈,K8,WISH,CR610800571DE,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.306,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,39.327,,化纤女士塑腰带,K8,WISH,T00D7A0091742232,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.021,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,16.6695,,塑料保护套,K8,WISH,T00D7A0091708393,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.974,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,97.05,,书包,K8,WISH,6A21580445838,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.169,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,28.4355,,狗衣服,K8,WISH,T00D7A0091945636,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.71,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,77.25,,毛毯,K8,WISH,6A21580078272,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.653,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,78.035,,棉衣,K8,WISH,3A5V594289873,CNY,"(0.453, 1.1]",0.454-1.1KG
2021-12-01,202149,0.014,SK,CNE全球特惠,,特惠_SKDPD,特惠_SKDPD,,29.232,,男士钛钢戒指,K8,WISH,3A5V594488317,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.372,GR,CNE全球特惠,,特惠_GRDPD,特惠_GRDPD,,56.256,,棉制男士束脚裤,K8,WISH,3A5V594609039,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.036,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,17.862,,不锈钢耳勺工具,K8,WISH,T00D7A0091260052,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.044,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,18.498,,塑料框架,K8,WISH,T00D7A0091049561,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.167,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,28.2765,,狗衣服,K8,WISH,T00D7A0091945105,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.364,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,50.58,,厨房铁艺架,K8,WISH,3A5V594772823,CNY,"(0.34, 0.453]",0.341-0.453KG
2021-12-01,202149,0.256,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,40.32,,卷发圈,K8,WISH,3A5V594370301,CNY,"(0.0, 0.34]",0-0.34KG
2021-12-01,202149,0.259,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,35.5905,,橡胶玩具,K8,WISH,T00D7A0091410998,CNY,"(0.0, 0.34]",0-0.34KG
